126.75
128.25
126.75
128
127.75
127.25
127.5
126.25
128
127.75
126.5
128.25
126.75
127.75
126.75
126.5
126.5
127.25
126.5
128
128.25
126.75
127
128
128
126.75
127
128
126.5
127.25
126.5
126.5
128.25
128
127.25
127.25
126.5
126.5
127.5
126.75
126.5
127.75
126.5
127
126.75
127
128.25
126.75
127.75
128.25
127.25
126.5
127.5
127
126.75
128
127.25
127
128.25
127.5
126.5
128.5
127.25
127
128.25
127.75
128.25
127.25
127.5
127.25
127.75
127.75
128.75
128
127.75
127.25
128
129.25
128
127.75
129
127.5
128.25
128.5
128
128.75
128.75
129
128.75
128.5
128.5
129.25
129
129.25
130
130.25
129
129.25
129.75
129.25
130.75
130.75
131.25
131
131
131.5
129.75
129.75
131.75
130.25
130.5
130.25
131.25
130.75
130.25
131.5
131
131
130.75
131
131
131.25
130.75
132.25
132
131.75
131.25
131
132
130.75
131.5
131.25
131.25
132.25
131.5
131.25
131.25
132.75
131.5
131.5
132
132.5
131.5
133
132.75
132
132
132.25
132.25
133
131.5
132.5
132.25
133.25
133.25
132
132.25
132.5
132
132
132
132.5
132
132.25
132.5
132.5
134
132.25
133.25
132.75
132.75
132
134
134
132.75
134
133
134.5
133.75
133.75
132.75
133.75
133.25
133.25
134.5
133.25
134
135
133.5
133
133.75
134.25
135.5
134.5
135.25
134
134
133.75
134.25
134.25
134.75
134.25
134.75
134.25
135
136.25
134.75
135.75
135.25
134.75
135.25
136.5
136.5
135.5
136
135
136.25
136
136
136.25
136.25
136.5
136.25
136.25
136.25
137
137.75
137.5
137.75
138
138.25
136.5
138
136.75
138.25
138
136.75
137.25
137
137.5
137.5
138.75
139.25
139
138.25
139.25
138.75
138.25
139.25
138.75
138.5
138.25
139.25
140
139.75
140.25
140.25
138.75
139
139
140.25
139.75
139.25
139.25
140.5
139.75
141
140.25
139.75
140.25
140.5
141.25
140.75
140.5
141
141.25
140.5
142
142.25
141.25
140.5
141.5
142.25
141.75
142.5
142.25
141
142
143
141.5
142.5
142.25
143.25
143.5
143.75
143.25
142.5
142.75
142.75
143.5
143
143
144.25
144.5
143
143.5
143.75
143.75
145
145.25
143.5
144.5
144.5
145
145
145
146
145.25
144.75
145
145.5
145.25
144.75
146.25
145
146
146
146.5
147.25
147
146
146.75
147.5
146.5
147.25
147
146.75
146.5
147.5
147.25
147
148
148.5
147.5
147.75
148
147.75
147.5
148
149
149.75
149
148.75
148.5
148.25
149.5
148.75
149
149
150.5
149
149.75
150.25
149.25
151.25
149.5
150
150
150.75
151.25
150.75
150.25
150.5
151.25
150.75
151
151.75
151
152.75
151.25
151.75
151.5
151.5
151
152
152
152
153.5
152
153.5
153.25
153
152.75
153.25
153.75
154
153.25
153.25
153.25
153.5
154.75
155
154.25
154.25
154.75
154.75
154.25
154
155.25
154.25
154.75
154.5
155.75
154.5
155
155.25
156.5
155
155.5
155.25
156.5
155.5
156.75
156.25
156.75
156.25
157
156.25
156.75
157.5
156
156.5
157.25
158.25
157.25
158.5
159
157.75
157
157.75
158.5
158.25
158.25
159.5
158.75
159.5
158.75
160
160
159
159.5
159.25
159.25
159.25
160.25
161.25
159.5
159.25
161.25
160.25
160
160.75
160.25
160.25
161.5
162
161.25
161.5
161.25
161.5
161.75
160.75
162
161.5
162
162.75
162.75
161.75
162.25
162.5
163.75
162.75
164
163.75
162.75
163.5
162.75
163.5
164.75
164
163.5
164.5
164.5
164.75
164.75
163.75
164.75
164.75
164.5
165.75
164.5
166.25
164.25
165.25
166.5
166.5
165.25
166.25
165.5
164.25
166
166.25
167
166.25
166.75
166
166.5
166.25
168
167
167.25
167.5
167
166.75
167.25
168.5
167.75
169.75
168.5
167.5
168.5
167.75
169.75
168.75
169.5
169.5
168.75
170.75
168.5
169.75
169.25
169
170.75
170.5
169.25
170.5
171
169.75
171.5
171.5
171
171.25
172.25
170.75
172.75
171.75
171.75
171
172.5
172.5
173.25
172.25
172.5
174
171.75
174.25
173.25
173.5
173.25
174.25
174.25
172.75
174.5
175.25
173.75
175.25
174.5
173.5
174.5
174.5
175.75
176.25
174
174
174.75
175.25
175.75
177.25
176.25
177.25
176
177
177.5
177.25
176.25
177.75
176.75
176.75
177.25
177.25
176.75
176.75
